event_id,timestamp,property_code,person_id,direction,access_point,peep_visits,full_name,email,peep_required,peep_status,mobility_category,last_review_date,risk_status,total_vists_correct
E0011232,2025-08-23 17:43:00,BEL-LG,P100015,OUT,Gate B,12.0,Cameron Williams,cameron.williams@example.com,No,Approved,Ambulatory,2025-08-18,Not Potential,24
E0011232,2025-08-23 17:43:00,BEL-LG,P100015,OUT,Gate B,12.0,Cameron Williams,cameron.williams@example.com,No,Approved,Ambulatory,2025-08-18,Not Potential,24
E0011235,2025-08-23 08:48:00,NRW-QP,P100557,IN,Gate A,6.0,Skyler Rodriguez,skyler.rodriguez@testmail.co,Yes,Approved,Ambulatory,2025-06-04,Not Potential,12
E0011236,2025-08-23 17:54:00,NRW-QP,P100557,OUT,Reception,6.0,Skyler Rodriguez,skyler.rodriguez@testmail.co,Yes,Approved,Ambulatory,2025-06-04,Not Potential,12
E0011237,2025-08-23 09:28:00,BEL-LG,P100302,IN,Gate B,10.0,Morgan Rodriguez,morgan.rodriguez@testmail.co,Yes,Pending,Ambulatory,2025-05-16,Potential,21
E0011238,2025-08-23 15:52:00,BEL-LG,P100302,OUT,Gate B,10.0,Morgan Rodriguez,morgan.rodriguez@testmail.co,Yes,Pending,Ambulatory,2025-05-16,Potential,21
E0011239,2025-08-23 10:00:00,CDF-BY,P100031,IN,Reception,7.0,Sam Williams,sam.williams@mailinator.com,Yes,Approved,Ambulatory,2025-05-06,Not Potential,17
E0011240,2025-08-23 17:15:00,CDF-BY,P100031,OUT,Gate B,7.0,Sam Williams,sam.williams@mailinator.com,Yes,Approved,Ambulatory,2025-05-06,Not Potential,17
E0011241,2025-08-23 07:28:00,BRI-01,P100117,IN,Gate A,16.0,Reese Jackson,reese.jackson@testmail.co,No,Revoked,Ambulatory,2025-01-10,Not Potential,33
E0011242,2025-08-23 12:55:00,BRI-01,P100117,OUT,Turnstile 1,16.0,Reese Jackson,reese.jackson@testmail.co,No,Revoked,Ambulatory,2025-01-10,Not Potential,33
E0011243,2025-08-23 10:42:00,BEL-LG,P100600,IN,Gate A,7.0,Casey Thompson,casey.thompson@testmail.co,No,Pending,Ambulatory,2025-06-14,Not Potential,15
E0011244,2025-08-23 17:34:00+00:00,BEL-LG,P100600,OUT,Turnstile 1,7.0,Casey Thompson,casey.thompson@testmail.co,No,Pending,Ambulatory,2025-06-14,Not Potential,15
E0011245,2025-08-23 07:46:00,LDN-HQ,P100384,IN,Gate B,7.0,Charlie Jackson,charlie.jackson@example.com,No,Expired,Neurodivergent,2025-08-27,Not Potential,16
E0011246,2025-08-23 17:26:00,LDN-HQ,P100384,OUT,Gate A,7.0,Charlie Jackson,charlie.jackson@example.com,No,Expired,Neurodivergent,2025-08-27,Not Potential,16
E0011247,2025-08-23 07:53:00,GLW-CL,P100549,IN,Turnstile 1,10.0,Jamie Davis,jamie.davis@example.com,No,Approved,Ambulatory,2025-03-15,Not Potential,26
E0011248,2025-08-23 13:34:00,GLW-CL,P100549,OUT,Turnstile 1,10.0,Jamie Davis,jamie.davis@example.com,No,Approved,Ambulatory,2025-03-15,Not Potential,26
E0011249,2025-08-23 09:44:00,LDS-AR,P100284,IN,Gate A,12.0,Avery Martin,avery.martin@example.com,No,Approved,Ambulatory,2025-06-02,Not Potential,25
E0011250,2025-08-23 13:55:00+00:00,LDS-AR,P100284,OUT,Gate B,12.0,Avery Martin,avery.martin@example.com,No,Approved,Ambulatory,2025-06-02,Not Potential,25
E0011251,2025-08-23 11:00:00,BEL-LG,P100300,IN,Reception,6.0,Jamie Davis,jamie.davis@mailinator.com,Yes,Expired,VisionImpaired,2025-02-02,Potential,14
E0011252,2025-08-23 17:59:00+00:00,BEL-LG,P100300,OUT,Turnstile 1,6.0,Jamie Davis,jamie.davis@mailinator.com,Yes,Expired,VisionImpaired,2025-02-02,Potential,14
E0011253,2025-08-23 11:30:00,BHM-PR,P100253,IN,Gate A,10.0,Elliot Thompson,elliot.thompson@example.com,No,Approved,Wheelchair,2025-05-20,Not Potential,23
E0011254,2025-08-23 19:33:00,BHM-PR,P100253,OUT,Reception,10.0,Elliot Thompson,elliot.thompson@example.com,No,Approved,Wheelchair,2025-05-20,Not Potential,23
E0011255,2025-08-23 07:26:00,EDI-EX,P100085,IN,Turnstile 1,11.0,Parker Martin,parker.martin@mailinator.com,No,Expired,Ambulatory,2025-09-09,Not Potential,23
E0011256,2025-08-23 14:38:00,EDI-EX,P100085,OUT,Turnstile 1,11.0,Parker Martin,parker.martin@mailinator.com,No,Expired,Ambulatory,2025-09-09,Not Potential,23
E0011257,2025-08-23 08:27:00,GLW-CL,P100547,IN,Turnstile 1,16.0,Morgan Williams,morgan.williams@mailinator.com,Yes,Pending,Ambulatory,2025-02-27,Potential,33
E0011258,2025-08-23 13:15:00,GLW-CL,P100547,OUT,Turnstile 1,16.0,Morgan Williams,morgan.williams@mailinator.com,Yes,Pending,Ambulatory,2025-02-27,Potential,33
E0011259,2025-08-23 10:11:00,NRW-QP,P100512,IN,Reception,8.0,Sam Jackson,sam.jackson@testmail.co,No,Approved,Ambulatory,2025-05-25,Not Potential,17
E0011260,2025-08-23 15:48:00,NRW-QP,P100512,OUT,Turnstile 1,8.0,Sam Jackson,sam.jackson@testmail.co,No,Approved,Ambulatory,2025-05-25,Not Potential,17
E0011261,2025-08-23 07:34:00,GLW-CL,P100091,IN,Reception,14.0,Rowan Jackson,rowan.jackson@example.com,No,Revoked,Category Not Specified,2025-02-14,Not Potential,29
E0011262,2025-08-23 14:46:00,GLW-CL,P100091,OUT,Gate A,14.0,Rowan Jackson,rowan.jackson@example.com,No,Revoked,Category Not Specified,2025-02-14,Not Potential,29
E0011263,2025-08-23 10:28:00,LDN-HQ,P100485,IN,Turnstile 1,9.0,Cameron Jones,cameron.jones@example.com,No,Approved,Neurodivergent,2025-04-08,Not Potential,19
E0011264,2025-08-23 14:34:00,LDN-HQ,P100485,OUT,Turnstile 1,9.0,Cameron Jones,cameron.jones@example.com,No,Approved,Neurodivergent,2025-04-08,Not Potential,19
E0011265,2025-08-23 10:58:00,EDI-EX,P100075,IN,Turnstile 1,12.0,Riley Jones,riley.jones@testmail.co,No,Approved,Wheelchair,2025-05-15,Not Potential,24
E0011266,2025-08-23 09:58:00,EDI-EX,P100075,OUT,Gate A,12.0,Riley Jones,riley.jones@testmail.co,No,Approved,Wheelchair,2025-05-15,Not Potential,24
E0011267,2025-08-23 10:24:00,EDI-EX,P100285,IN,Gate B,8.0,Cameron Miller,cameron.miller@testmail.co,Yes,Pending,Wheelchair,2025-04-24,Potential,16
E0011268,2025-08-23 21:07:00,EDI-EX,P100285,OUT,Turnstile 1,8.0,Cameron Miller,cameron.miller@testmail.co,Yes,Pending,Wheelchair,2025-04-24,Potential,16
E0011269,2025-08-23 07:12:00,BEL-LG,P100123,IN,Gate A,13.0,Harper Moore,harper.moore@mailinator.com,No,Approved,Ambulatory,2025-02-10,Not Potential,26
E0011270,2025-08-23 17:30:00,BEL-LG,P100123,OUT,Gate A,13.0,Harper Moore,harper.moore@mailinator.com,No,Approved,Ambulatory,2025-02-10,Not Potential,26
E0011271,2025-08-23 09:41:00,LDS-AR,P100446,IN,Reception,5.0,Morgan Johnson,morgan.johnson@example.com,No,Approved,Ambulatory,2025-06-12,Not Potential,11
E0011272,2025-08-23 17:28:00,LDS-AR,P100446,OUT,Reception,5.0,Morgan Johnson,morgan.johnson@example.com,No,Approved,Ambulatory,2025-06-12,Not Potential,11
E0011273,2025-08-23 11:29:00,NRW-QP,P100104,IN,Gate B,14.0,Taylor Brown,taylor.brown@example.com,No,Pending,Wheelchair,2025-09-14,Not Potential,29
E0011274,2025-08-23 15:58:00,NRW-QP,P100104,OUT,Reception,14.0,Taylor Brown,taylor.brown@example.com,No,Pending,Wheelchair,2025-09-14,Not Potential,29
E0011275,2025-08-23 11:04:00,GLW-CL,P100376,IN,Gate B,9.0,Skyler Miller,skyler.miller@mailinator.com,Yes,Approved,Ambulatory,2025-06-17,Not Potential,18
E0011276,2025-08-23 20:08:00,GLW-CL,P100376,OUT,Reception,9.0,Skyler Miller,skyler.miller@mailinator.com,Yes,Approved,Ambulatory,2025-06-17,Not Potential,18
E0011277,2025-08-23 08:55:00,EDI-EX,P100093,IN,Reception,13.0,Skyler Thomas,skyler.thomas@mailinator.com,Yes,Expired,Ambulatory,2025-04-16,Potential,28
E0011278,2025-08-23 14:54:00+00:00,EDI-EX,P100093,OUT,Gate A,13.0,Skyler Thomas,skyler.thomas@mailinator.com,Yes,Expired,Ambulatory,2025-04-16,Potential,28
E0011281,2025-08-23 09:43:00,CDF-BY,P100333,IN,Turnstile 1,3.0,Charlie Rodriguez,charlie.rodriguez@mailinator.com,Yes,Approved,Neurodivergent,2025-07-24,Not Potential,6
E0011282,2025-08-23 16:54:00,CDF-BY,P100333,OUT,Gate A,3.0,Charlie Rodriguez,charlie.rodriguez@mailinator.com,Yes,Approved,Neurodivergent,2025-07-24,Not Potential,6
E0011285,2025-08-23 11:07:00,EDI-EX,P100007,IN,Reception,15.0,Jamie White,jamie.white@mailinator.com,No,Approved,Ambulatory,2025-09-08,Not Potential,31
E0011286,2025-08-23 20:50:00+00:00,EDI-EX,P100007,OUT,Gate B,15.0,Jamie White,jamie.white@mailinator.com,No,Approved,Ambulatory,2025-09-08,Not Potential,31
E0011287,2025-08-23 08:09:00,GLW-CL,P100455,IN,Gate B,14.0,Jordan Jackson,jordan.jackson@example.com,No,Pending,Ambulatory,2025-09-21,Not Potential,29
E0011288,2025-08-23 17:00:00,GLW-CL,P100455,OUT,Gate A,14.0,Jordan Jackson,jordan.jackson@example.com,No,Pending,Ambulatory,2025-09-21,Not Potential,29
E0011289,2025-08-23 08:47:00,BHM-PR,P100008,IN,Reception,11.0,Sam Garcia,sam.garcia@example.com,Yes,Revoked,Ambulatory,2025-06-07,Potential,22
E0011290,2025-08-23 14:21:00,BHM-PR,P100008,OUT,Reception,11.0,Sam Garcia,sam.garcia@example.com,Yes,Revoked,Ambulatory,2025-06-07,Potential,22
E0011291,2025-08-23 09:13:00,NRW-QP,P100383,IN,Reception,9.0,Reese Taylor,reese.taylor@example.com,Yes,Approved,Ambulatory,2025-07-13,Not Potential,19
E0011292,2025-08-23 11:55:00,EDI-EX,P100003,IN,Gate B,8.0,Cameron Rodriguez,cameron.rodriguez@example.com,No,Approved,Category Not Specified,2025-06-04,Not Potential,19
E0011293,2025-08-23 20:33:00,EDI-EX,P100003,OUT,Gate B,8.0,Cameron Rodriguez,cameron.rodriguez@example.com,No,Approved,Category Not Specified,2025-06-04,Not Potential,19
E0011294,2025-08-23 09:52:00,GLW-CL,P100347,IN,Gate B,13.0,Taylor Moore,taylor.moore@example.com,No,Approved,Ambulatory,2025-02-28,Not Potential,28
E0011295,2025-08-23 19:04:00,GLW-CL,P100347,OUT,Gate A,13.0,Taylor Moore,taylor.moore@example.com,No,Approved,Ambulatory,2025-02-28,Not Potential,28
E0011296,2025-08-23 10:58:00,MCH-CC,P100410,IN,Gate A,6.0,Drew Garcia,drew.garcia@example.com,Yes,Approved,Neurodivergent,2025-01-02,Not Potential,14
E0011297,2025-08-23 20:32:00,MCH-CC,P100410,OUT,Gate B,6.0,Drew Garcia,drew.garcia@example.com,Yes,Approved,Neurodivergent,2025-01-02,Not Potential,14
E0011298,2025-08-23 08:47:00,BRI-01,P100116,IN,Turnstile 1,14.0,Rowan Williams,rowan.williams@example.com,Yes,Pending,HearingImpaired,2025-09-02,Potential,28
E0011299,2025-08-23 16:51:00+00:00,BRI-01,P100116,OUT,Reception,14.0,Rowan Williams,rowan.williams@example.com,Yes,Pending,HearingImpaired,2025-09-02,Potential,28
E0011300,2025-08-23 10:27:00,GLW-CL,P100396,IN,Gate B,13.0,Parker Williams,parker.williams@mailinator.com,No,Approved,Ambulatory,2025-05-20,Not Potential,26
E0011301,2025-08-23 16:28:00,GLW-CL,P100396,OUT,Gate B,13.0,Parker Williams,parker.williams@mailinator.com,No,Approved,Ambulatory,2025-05-20,Not Potential,26
E0011302,2025-08-23 09:45:00,EDI-EX,P100469,IN,Gate B,8.0,Sam Anderson,sam.anderson@mailinator.com,Yes,Approved,Ambulatory,2025-09-26,Not Potential,17
E0011303,2025-08-23 16:22:00,EDI-EX,P100469,OUT,Gate B,8.0,Sam Anderson,sam.anderson@mailinator.com,Yes,Approved,Ambulatory,2025-09-26,Not Potential,17
E0011304,2025-08-23 07:05:00,NRW-QP,P100609,IN,Gate B,16.0,Taylor Moore,taylor.moore@mailinator.com,Yes,Approved,Ambulatory,2025-02-07,Not Potential,34
E0011305,2025-08-23 14:34:00,NRW-QP,P100609,OUT,Reception,16.0,Taylor Moore,taylor.moore@mailinator.com,Yes,Approved,Ambulatory,2025-02-07,Not Potential,34
E0011306,2025-08-23 07:38:00,BEL-LG,P100103,IN,Gate A,12.0,Riley Williams,riley.williams@mailinator.com,No,Approved,Ambulatory,2025-01-10,Not Potential,25
E0011307,2025-08-23 12:13:00,BEL-LG,P100103,OUT,Turnstile 1,12.0,Riley Williams,riley.williams@mailinator.com,No,Approved,Ambulatory,2025-01-10,Not Potential,25
E0011308,2025-08-23 08:51:00,BRI-01,P100162,IN,Reception,10.0,Jesse Moore,jesse.moore@example.com,Yes,Approved,Wheelchair,2025-02-26,Not Potential,22
E0011309,2025-08-23 14:11:00,BRI-01,P100162,OUT,Gate A,10.0,Jesse Moore,jesse.moore@example.com,Yes,Approved,Wheelchair,2025-02-26,Not Potential,22
E0011310,2025-08-23 09:15:00,CDF-BY,P100316,IN,Turnstile 1,9.0,Morgan Thomas,morgan.thomas@testmail.co,No,Expired,VisionImpaired,2025-04-06,Not Potential,20
E0011311,2025-08-23 15:25:00,CDF-BY,P100316,OUT,Reception,9.0,Morgan Thomas,morgan.thomas@testmail.co,No,Expired,VisionImpaired,2025-04-06,Not Potential,20
E0011312,2025-08-23 10:22:00,NRW-QP,P100492,IN,Reception,10.0,Elliot Thompson,elliot.thompson@example.com,No,Approved,Ambulatory,2025-07-11,Not Potential,21
E0011313,2025-08-23 19:06:00,NRW-QP,P100492,OUT,Gate A,10.0,Elliot Thompson,elliot.thompson@example.com,No,Approved,Ambulatory,2025-07-11,Not Potential,21
E0011314,2025-08-23 08:57:00,GLW-CL,P100039,IN,Gate B,12.0,Drew Martinez,drew.martinez@testmail.co,Yes,Revoked,Ambulatory,2025-01-23,Potential,26
E0011315,2025-08-23 08:23:00,MCH-CC,P100464,IN,Reception,11.0,Elliot Smith,elliot.smith@example.com,No,Approved,Category Not Specified,2025-04-15,Not Potential,22
E0011316,2025-08-23 06:23:00+00:00,MCH-CC,P100464,OUT,Reception,11.0,Elliot Smith,elliot.smith@example.com,No,Approved,Category Not Specified,2025-04-15,Not Potential,22
E0011317,2025-08-23 10:22:00,BEL-LG,P100296,IN,Turnstile 1,7.0,Casey Hernandez,casey.hernandez@testmail.co,Yes,Approved,Wheelchair,2025-01-07,Not Potential,15
E0011318,2025-08-23 11:06:00,GLW-CL,P100059,IN,Gate A,12.0,Jesse White,jesse.white@example.com,No,Approved,Ambulatory,2025-09-21,Not Potential,25
E0011319,2025-08-23 20:49:00,GLW-CL,P100059,OUT,Gate A,12.0,Jesse White,jesse.white@example.com,No,Approved,Ambulatory,2025-09-21,Not Potential,25
E0011320,2025-08-23 10:30:00,EDI-EX,P100577,IN,Gate B,4.0,Sam Taylor,sam.taylor@testmail.co,No,Pending,Ambulatory,2025-08-16,Not Potential,8
E0011321,2025-08-23 07:30:00,EDI-EX,P100577,OUT,Gate B,4.0,Sam Taylor,sam.taylor@testmail.co,No,Pending,Ambulatory,2025-08-16,Not Potential,8
E0011322,2025-08-23 10:15:00,EDI-EX,P100311,IN,Gate B,14.0,Jesse Martinez,jesse.martinez@example.com,No,Pending,Ambulatory,2025-06-06,Not Potential,28
E0011323,2025-08-23 16:04:00,EDI-EX,P100311,OUT,Gate A,14.0,Jesse Martinez,jesse.martinez@example.com,No,Pending,Ambulatory,2025-06-06,Not Potential,28
E0011324,2025-08-23 10:42:00,LDN-HQ,P100051,IN,Gate B,8.0,Cameron Taylor,cameron.taylor@testmail.co,No,Approved,Neurodivergent,2025-07-18,Not Potential,17
E0011325,2025-08-23 15:18:00,LDN-HQ,P100051,OUT,Gate A,8.0,Cameron Taylor,cameron.taylor@testmail.co,No,Approved,Neurodivergent,2025-07-18,Not Potential,17
E0011326,2025-08-23 07:27:00,BEL-LG,P100172,IN,Reception,9.0,Quinn Thomas,quinn.thomas@testmail.co,No,Approved,Wheelchair,2025-06-13,Not Potential,19
E0011327,2025-08-23 11:44:00,BEL-LG,P100172,OUT,Turnstile 1,9.0,Quinn Thomas,quinn.thomas@testmail.co,No,Approved,Wheelchair,2025-06-13,Not Potential,19
E0011328,2025-08-23 07:01:00,CDF-BY,P100208,IN,Turnstile 1,4.0,Reese Thomas,reese.thomas@mailinator.com,No,Approved,Ambulatory,2025-02-02,Not Potential,9
E0011329,2025-08-23 11:32:00,CDF-BY,P100208,OUT,Gate A,4.0,Reese Thomas,reese.thomas@mailinator.com,No,Approved,Ambulatory,2025-02-02,Not Potential,9
E0011330,2025-08-23 09:00:00,MCH-CC,P100107,IN,Gate A,12.0,Quinn Williams,quinn.williams@mailinator.com,No,Approved,VisionImpaired,2025-04-05,Not Potential,24
E0011331,2025-08-23 16:33:00,MCH-CC,P100107,OUT,Gate A,12.0,Quinn Williams,quinn.williams@mailinator.com,No,Approved,VisionImpaired,2025-04-05,Not Potential,24
E0011332,2025-08-23 11:38:00,EDI-EX,P100327,IN,Gate B,11.0,Harper Davis,harper.davis@mailinator.com,No,Revoked,Neurodivergent,2025-02-03,Not Potential,24
E0011333,2025-08-23 18:00:00,EDI-EX,P100327,OUT,Gate B,11.0,Harper Davis,harper.davis@mailinator.com,No,Revoked,Neurodivergent,2025-02-03,Not Potential,24
E0011334,2025-08-23 08:43:00,BRI-01,P100545,IN,Gate B,7.0,Taylor Martinez,taylor.martinez@mailinator.com,Yes,Approved,Ambulatory,2025-04-18,Not Potential,14
E0011335,2025-08-23 13:42:00,BRI-01,P100545,OUT,Gate A,7.0,Taylor Martinez,taylor.martinez@mailinator.com,Yes,Approved,Ambulatory,2025-04-18,Not Potential,14
E0011336,2025-08-23 08:15:00,MCH-CC,P100421,IN,Gate B,13.0,Sam Martin,sam.martin@testmail.co,Yes,Pending,Ambulatory,2025-02-14,Potential,26
E0011337,2025-08-23 12:30:00,MCH-CC,P100421,OUT,Reception,13.0,Sam Martin,sam.martin@testmail.co,Yes,Pending,Ambulatory,2025-02-14,Potential,26
E0011338,2025-08-23 10:41:00,NRW-QP,P100411,IN,Reception,17.0,Charlie Brown,charlie.brown@mailinator.com,No,Pending,Ambulatory,2025-03-13,Not Potential,34
E0011339,2025-08-23 11:06:00,BHM-PR,P100418,IN,Gate A,13.0,Avery Miller,avery.miller@mailinator.com,No,Approved,Ambulatory,2025-03-04,Not Potential,28
E0011340,2025-08-23 19:04:00,BHM-PR,P100418,OUT,Reception,13.0,Avery Miller,avery.miller@mailinator.com,No,Approved,Ambulatory,2025-03-04,Not Potential,28
E0011341,2025-08-23 11:19:00,CDF-BY,P100219,IN,Gate B,8.0,Casey Anderson,casey.anderson@testmail.co,No,Approved,Ambulatory,2025-07-10,Not Potential,16
E0011342,2025-08-23 20:31:00,CDF-BY,P100219,OUT,Reception,8.0,Casey Anderson,casey.anderson@testmail.co,No,Approved,Ambulatory,2025-07-10,Not Potential,16
E0011343,2025-08-23 07:49:00,MCH-CC,P100309,IN,Gate A,11.0,Alex Martinez,alex.martinez@mailinator.com,No,Approved,VisionImpaired,2025-06-02,Not Potential,24
E0011344,2025-08-23 16:51:00,MCH-CC,P100309,OUT,Reception,11.0,Alex Martinez,alex.martinez@mailinator.com,No,Approved,VisionImpaired,2025-06-02,Not Potential,24
E0011345,2025-08-23 08:30:00,BRI-01,P100602,IN,Turnstile 1,7.0,Elliot Moore,elliot.moore@mailinator.com,No,Pending,Ambulatory,2025-07-07,Not Potential,14
E0011346,2025-08-23 12:50:00,BRI-01,P100602,OUT,Turnstile 1,7.0,Elliot Moore,elliot.moore@mailinator.com,No,Pending,Ambulatory,2025-07-07,Not Potential,14
E0011347,2025-08-23 07:25:00,EDI-EX,P100282,IN,Reception,11.0,Parker Johnson,parker.johnson@testmail.co,No,Pending,Ambulatory,2025-06-17,Not Potential,23
E0011348,2025-08-23 17:43:00,EDI-EX,P100282,OUT,Reception,11.0,Parker Johnson,parker.johnson@testmail.co,No,Pending,Ambulatory,2025-06-17,Not Potential,23
E0011349,2025-08-23 08:22:00,BRI-01,P100515,IN,Gate B,8.0,Charlie Miller,charlie.miller@mailinator.com,No,Pending,Ambulatory,2025-07-24,Not Potential,16
E0011350,2025-08-23 15:04:00,BRI-01,P100515,OUT,Gate A,8.0,Charlie Miller,charlie.miller@mailinator.com,No,Pending,Ambulatory,2025-07-24,Not Potential,16
E0011351,2025-08-23 08:59:00,LDS-AR,P100013,IN,Gate B,7.0,Skyler Brown,skyler.brown@mailinator.com,Yes,Approved,Ambulatory,2025-03-18,Not Potential,16
E0011352,2025-08-23 10:01:00,MCH-CC,P100372,IN,Turnstile 1,11.0,Quinn Brown,quinn.brown@example.com,Yes,Not Available,Ambulatory,2025-09-12,Potential,23
E0011353,2025-08-23 14:38:00,MCH-CC,P100372,OUT,Gate A,11.0,Quinn Brown,quinn.brown@example.com,Yes,Not Available,Ambulatory,2025-09-12,Potential,23
E0011354,2025-08-23 11:40:00,BEL-LG,P100362,IN,Turnstile 1,10.0,Morgan Martinez,morgan.martinez@testmail.co,No,Pending,Ambulatory,2025-06-06,Not Potential,22
E0011357,2025-08-23 08:56:00,BHM-PR,P100266,IN,Gate B,9.0,Jamie Hernandez,jamie.hernandez@mailinator.com,Yes,Approved,Category Not Specified,2025-04-16,Not Potential,19
E0011358,2025-08-23 17:05:00,BHM-PR,P100266,OUT,Gate B,9.0,Jamie Hernandez,jamie.hernandez@mailinator.com,Yes,Approved,Category Not Specified,2025-04-16,Not Potential,19
E0011359,2025-08-23 11:18:00,BEL-LG,P100556,IN,Gate B,7.0,Skyler Thomas,skyler.thomas@mailinator.com,No,Approved,Ambulatory,2025-08-28,Not Potential,16
E0011360,2025-08-23 21:33:00,BEL-LG,P100556,OUT,Gate A,7.0,Skyler Thomas,skyler.thomas@mailinator.com,No,Approved,Ambulatory,2025-08-28,Not Potential,16
E0011361,2025-08-24 08:39:00,EDI-EX,P100093,IN,Gate A,13.0,Skyler Thomas,skyler.thomas@mailinator.com,Yes,Expired,Ambulatory,2025-04-16,Potential,28
E0011362,2025-08-24 18:47:00,EDI-EX,P100093,OUT,Turnstile 1,13.0,Skyler Thomas,skyler.thomas@mailinator.com,Yes,Expired,Ambulatory,2025-04-16,Potential,28
E0011365,2025-08-24 11:27:00,LDN-HQ,P100279,IN,Gate B,8.0,Avery Davis,avery.davis@example.com,No,Approved,Wheelchair,2025-07-14,Not Potential,16
E0011366,2025-08-24 21:17:00,LDN-HQ,P100279,OUT,Reception,8.0,Avery Davis,avery.davis@example.com,No,Approved,Wheelchair,2025-07-14,Not Potential,16
E0011367,2025-08-24 08:00:00,NRW-QP,P100053,IN,Turnstile 1,8.0,Quinn Jones,quinn.jones@mailinator.com,No,Pending,Ambulatory,2025-07-05,Not Potential,18
E0011368,2025-08-24 13:31:00+00:00,NRW-QP,P100053,OUT,Reception,8.0,Quinn Jones,quinn.jones@mailinator.com,No,Pending,Ambulatory,2025-07-05,Not Potential,18
E0011369,2025-08-24 08:20:00,BEL-LG,P100015,IN,Gate B,12.0,Cameron Williams,cameron.williams@example.com,No,Approved,Ambulatory,2025-08-18,Not Potential,24
E0011370,2025-08-24 15:51:00,BEL-LG,P100015,OUT,Gate A,12.0,Cameron Williams,cameron.williams@example.com,No,Approved,Ambulatory,2025-08-18,Not Potential,24
E0011371,2025-08-24 09:09:00,EDI EX,P100540,IN,Gate B,7.0,Reese Hernandez,reese.hernandez@example.com,Yes,Approved,Ambulatory,2025-07-06,Not Potential,15
E0011372,2025-08-24 09:04:00,LDN-HQ,P100461,IN,Gate B,9.0,Rowan Davis,rowan.davis@testmail.co,No,Approved,Category Not Specified,2025-05-09,Not Potential,20
E0011373,2025-08-24 15:05:00,LDN-HQ,P100461,OUT,Reception,9.0,Rowan Davis,rowan.davis@testmail.co,No,Approved,Category Not Specified,2025-05-09,Not Potential,20
E0011374,2025-08-24 11:23:00,BEL-LG,P100627,IN,Gate B,13.0,Rowan Jackson,rowan.jackson@mailinator.com,Yes,Approved,Ambulatory,2025-08-04,Not Potential,27
E0011375,2025-08-24 18:29:00,BEL-LG,P100627,OUT,Gate B,13.0,Rowan Jackson,rowan.jackson@mailinator.com,Yes,Approved,Ambulatory,2025-08-04,Not Potential,27
E0011376,2025-08-24 11:44:00,BEL-LG,P100496,IN,Turnstile 1,8.0,Taylor Wilson,taylor.wilson@testmail.co,No,Approved,Ambulatory,2025-05-18,Not Potential,16
E0011377,2025-08-24 08:44:00,BEL-LG,P100496,OUT,Turnstile 1,8.0,Taylor Wilson,taylor.wilson@testmail.co,No,Approved,Ambulatory,2025-05-18,Not Potential,16
E0011378,2025-08-24 07:03:00,EDI-EX,P100088,IN,Gate A,8.0,Rowan Taylor,rowan.taylor@testmail.co,Yes,Approved,Ambulatory,2025-02-28,Not Potential,16
E0011379,2025-08-24 15:59:00,EDI-EX,P100088,OUT,Gate A,8.0,Rowan Taylor,rowan.taylor@testmail.co,Yes,Approved,Ambulatory,2025-02-28,Not Potential,16
E0011380,2025-08-24 11:54:00,BEL-LG,P100302,IN,Reception,10.0,Morgan Rodriguez,morgan.rodriguez@testmail.co,Yes,Pending,Ambulatory,2025-05-16,Potential,21
E0011381,2025-08-24 17:49:00,BEL-LG,P100302,OUT,Reception,10.0,Morgan Rodriguez,morgan.rodriguez@testmail.co,Yes,Pending,Ambulatory,2025-05-16,Potential,21
E0011382,2025-08-24 07:46:00,MCH-CC,P100465,IN,Turnstile 1,14.0,Taylor Martin,taylor.martin@mailinator.com,No,Approved,Ambulatory,2025-01-24,Not Potential,29
E0011383,2025-08-24 13:28:00,MCH-CC,P100465,OUT,Gate A,14.0,Taylor Martin,taylor.martin@mailinator.com,No,Approved,Ambulatory,2025-01-24,Not Potential,29
E0011384,2025-08-24 10:36:00,LDN-HQ,P100167,IN,Gate A,12.0,Jordan Thomas,jordan.thomas@mailinator.com,Yes,Approved,Ambulatory,2025-04-12,Not Potential,25
E0011385,2025-08-24 10:13:00,CDF-BY,P100299,IN,Reception,13.0,Riley Jones,riley.jones@example.com,No,Pending,Ambulatory,2025-05-27,Not Potential,27
E0011386,2025-08-24 15:30:00,CDF-BY,P100299,OUT,Gate B,13.0,Riley Jones,riley.jones@example.com,No,Pending,Ambulatory,2025-05-27,Not Potential,27
E0011387,2025-08-24 10:07:00,GLW CL,P100313,IN,Reception,11.0,Alex Thompson,alex.thompson@testmail.co,No,Expired,Ambulatory,2025-02-16,Not Potential,22
E0011388,2025-08-24 15:59:00,GLW CL,P100313,OUT,Turnstile 1,11.0,Alex Thompson,alex.thompson@testmail.co,No,Expired,Ambulatory,2025-02-16,Not Potential,22
E0011389,2025-08-24 08:29:00,MCH-CC,P100287,IN,Turnstile 1,9.0,Harper Garcia,harper.garcia@testmail.co,No,Approved,Ambulatory,2025-06-04,Not Potential,21
E0011390,2025-08-24 17:12:00+01:00,MCH-CC,P100287,OUT,Turnstile 1,9.0,Harper Garcia,harper.garcia@testmail.co,No,Approved,Ambulatory,2025-06-04,Not Potential,21
E0011391,2025-08-24 10:06:00,LDS-AR,P100339,IN,Turnstile 1,16.0,Parker Smith,parker.smith@example.com,No,Pending,Wheelchair,2025-05-14,Not Potential,33
